"사고다발지fid","사고다발지id","법정동코드","지점코드","시도시군구명","지점명","사고건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6571262,"2019079","4137010800","41370001  ",경기도 오산시1,경기도 오산시 수청동(내삼미동901 부근),3,6,0,3,2,1,127.059651520402,37.174032613215,"{""type"":""Polygon"",""coordinates"":[[[127.06144815,37.17403261],[127.06141363,37.17375333],[127.06131139,37.17348478],[127.06114536,37.17323728],[127.06092193,37.17302034],[127.06064967,37.1728423],[127.06033906,37.17271001],[127.06000203,37.17262855],[127.05965152,37.17260104],[127.05930102,37.17262855],[127.05896398,37.17271001],[127.05865337,37.1728423],[127.05838111,37.17302034],[127.05815768,37.17323728],[127.05799165,37.17348478],[127.05788941,37.17375333],[127.05785489,37.17403261],[127.05788941,37.1743119],[127.05799165,37.17458045],[127.05815768,37.17482794],[127.05838111,37.17504487],[127.05865337,37.1752229],[127.05896398,37.17535519],[127.05930102,37.17543666],[127.05965152,37.17546416],[127.06000203,37.17543666],[127.06033906,37.17535519],[127.06064967,37.1752229],[127.06092193,37.17504487],[127.06114536,37.17482794],[127.06131139,37.17458045],[127.06141363,37.1743119],[127.06144815,37.17403261]]]}"
6571221,"2019079","4161025321","41610001  ",경기도 광주시1,경기도 광주시 초월읍(동양사무용가구 부근),3,6,0,2,4,0,127.294137863872,37.381070684665,"{""type"":""Polygon"",""coordinates"":[[[127.29593449,37.38107068],[127.29589997,37.38079217],[127.29579773,37.38052435],[127.29563171,37.38027753],[127.29540827,37.38006119],[127.29513602,37.37988364],[127.2948254,37.37975171],[127.29448837,37.37967047],[127.29413786,37.37964304],[127.29378736,37.37967047],[127.29345032,37.37975171],[127.29313971,37.37988364],[127.29286745,37.38006119],[127.29264402,37.38027753],[127.29247799,37.38052435],[127.29237576,37.38079217],[127.29234123,37.38107068],[127.29237576,37.3813492],[127.29247799,37.38161701],[127.29264402,37.38186383],[127.29286745,37.38208016],[127.29313971,37.38225771],[127.29345032,37.38238963],[127.29378736,37.38247087],[127.29413786,37.3824983],[127.29448837,37.38247087],[127.2948254,37.38238963],[127.29513602,37.38225771],[127.29540827,37.38208016],[127.29563171,37.38186383],[127.29579773,37.38161701],[127.29589997,37.3813492],[127.29593449,37.38107068]]]}"
6571263,"2019079","4163011600","41630001  ",경기도 양주시1,경기도 양주시 덕계동(금용아파트1차앞 부근),4,10,0,5,5,0,127.046049895887,37.818016050301,"{""type"":""Polygon"",""coordinates"":[[[127.04784653,37.81801605],[127.047812,37.81773916],[127.04770977,37.81747292],[127.04754374,37.81722754],[127.04732031,37.81701247],[127.04704805,37.81683596],[127.04673744,37.8167048],[127.0464004,37.81662404],[127.0460499,37.81659677],[127.04569939,37.81662404],[127.04536236,37.8167048],[127.04505174,37.81683596],[127.04477949,37.81701247],[127.04455605,37.81722754],[127.04439003,37.81747292],[127.04428779,37.81773916],[127.04425327,37.81801605],[127.04428779,37.81829294],[127.04439003,37.81855918],[127.04455605,37.81880455],[127.04477949,37.81901962],[127.04505174,37.81919612],[127.04536236,37.81932727],[127.04569939,37.81940804],[127.0460499,37.81943531],[127.0464004,37.81940804],[127.04673744,37.81932727],[127.04704805,37.81919612],[127.04732031,37.81901962],[127.04754374,37.81880455],[127.04770977,37.81855918],[127.047812,37.81829294],[127.04784653,37.81801605]]]}"
6571296,"2019079","4163025022","41630002  ",경기도 양주시2,경기도 양주시 백석읍(차선수 부근),3,3,0,2,1,0,126.980545254761,37.799152582427,"{""type"":""Polygon"",""coordinates"":[[[126.98234189,37.79915258],[126.98230736,37.79887563],[126.98220512,37.79860931],[126.9820391,37.79836387],[126.98181566,37.79814874],[126.98154341,37.79797219],[126.9812328,37.797841],[126.98089576,37.79776021],[126.98054525,37.79773294],[126.98019475,37.79776021],[126.97985771,37.797841],[126.9795471,37.79797219],[126.97927485,37.79814874],[126.97905141,37.79836387],[126.97888538,37.79860931],[126.97878315,37.79887563],[126.97874862,37.79915258],[126.97878315,37.79942954],[126.97888538,37.79969585],[126.97905141,37.79994128],[126.97927485,37.80015641],[126.9795471,37.80033295],[126.97985771,37.80046414],[126.98019475,37.80054492],[126.98054525,37.8005722],[126.98089576,37.80054492],[126.9812328,37.80046414],[126.98154341,37.80033295],[126.98181566,37.80015641],[126.9820391,37.79994128],[126.98220512,37.79969585],[126.98230736,37.79942954],[126.98234189,37.79915258]]]}"
6571287,"2019079","4165041021","41650001  ",경기도 포천시1,경기도 포천시 화현면(화현교 부근),3,8,0,2,6,0,127.303611386158,37.894825938467,"{""type"":""Polygon"",""coordinates"":[[[127.30540802,37.89482594],[127.30537349,37.89454934],[127.30527126,37.89428337],[127.30510523,37.89403825],[127.3048818,37.8938234],[127.30460954,37.89364708],[127.30429893,37.89351606],[127.30396189,37.89343538],[127.30361139,37.89340813],[127.30326088,37.89343538],[127.30292385,37.89351606],[127.30261323,37.89364708],[127.30234098,37.8938234],[127.30211754,37.89403825],[127.30195152,37.89428337],[127.30184928,37.89454934],[127.30181476,37.89482594],[127.30184928,37.89510254],[127.30195152,37.8953685],[127.30211754,37.89561362],[127.30234098,37.89582846],[127.30261323,37.89600478],[127.30292385,37.8961358],[127.30326088,37.89621648],[127.30361139,37.89624372],[127.30396189,37.89621648],[127.30429893,37.8961358],[127.30460954,37.89600478],[127.3048818,37.89582846],[127.30510523,37.89561362],[127.30527126,37.8953685],[127.30537349,37.89510254],[127.30540802,37.89482594]]]}"
6571289,"2019079","4213010800","42130001  ",강원도 원주시1,강원도 원주시 일산동(보경문구 부근),3,5,0,2,2,1,127.942764572628,37.345864802220,"{""type"":""Polygon"",""coordinates"":[[[127.9445612,37.3458648],[127.94452668,37.34558615],[127.94442444,37.34531821],[127.94425842,37.34507128],[127.94403498,37.34485483],[127.94376273,37.3446772],[127.94345211,37.34454521],[127.94311508,37.34446393],[127.94276457,37.34443649],[127.94241407,37.34446393],[127.94207703,37.34454521],[127.94176642,37.3446772],[127.94149416,37.34485483],[127.94127073,37.34507128],[127.9411047,37.34531821],[127.94100246,37.34558615],[127.94096794,37.3458648],[127.94100246,37.34614345],[127.9411047,37.34641139],[127.94127073,37.34665832],[127.94149416,37.34687476],[127.94176642,37.34705238],[127.94207703,37.34718437],[127.94241407,37.34726564],[127.94276457,37.34729309],[127.94311508,37.34726564],[127.94345211,37.34718437],[127.94376273,37.34705238],[127.94403498,37.34687476],[127.94425842,37.34665832],[127.94442444,37.34641139],[127.94452668,37.34614345],[127.9445612,37.3458648]]]}"
6571192,"2019079","4213011000","42130002  ",강원도 원주시2,강원도 원주시 단계동(송계1길 부근),3,7,0,1,5,1,127.939338710514,37.360144219681,"{""type"":""Polygon"",""coordinates"":[[[127.94113534,37.36014422],[127.94110082,37.35986562],[127.94099858,37.35959773],[127.94083255,37.35935085],[127.94060912,37.35913444],[127.94033686,37.35895685],[127.94002625,37.35882488],[127.93968922,37.35874362],[127.93933871,37.35871618],[127.93898821,37.35874362],[127.93865117,37.35882488],[127.93834056,37.35895685],[127.9380683,37.35913444],[127.93784487,37.35935085],[127.93767884,37.35959773],[127.9375766,37.35986562],[127.93754208,37.36014422],[127.9375766,37.36042281],[127.93767884,37.3606907],[127.93784487,37.36093759],[127.9380683,37.36115398],[127.93834056,37.36133157],[127.93865117,37.36146353],[127.93898821,37.3615448],[127.93933871,37.36157223],[127.93968922,37.3615448],[127.94002625,37.36146353],[127.94033686,37.36133157],[127.94060912,37.36115398],[127.94083255,37.36093759],[127.94099858,37.3606907],[127.94110082,37.36042281],[127.94113534,37.36014422]]]}"
6571255,"2019079","4213011000","42130003  ",강원도 원주시3,강원도 원주시 단계동(그린종합환경 부근),3,5,0,1,4,0,127.938227900298,37.348908482142,"{""type"":""Polygon"",""coordinates"":[[[127.94002453,37.34890848],[127.93999001,37.34862985],[127.93988777,37.34836192],[127.93972174,37.34811499],[127.93949831,37.34789856],[127.93922605,37.34772093],[127.93891544,37.34758895],[127.93857841,37.34750767],[127.9382279,37.34748023],[127.9378774,37.34750767],[127.93754036,37.34758895],[127.93722975,37.34772093],[127.93695749,37.34789856],[127.93673406,37.34811499],[127.93656803,37.34836192],[127.93646579,37.34862985],[127.93643127,37.34890848],[127.93646579,37.34918712],[127.93656803,37.34945504],[127.93673406,37.34970197],[127.93695749,37.3499184],[127.93722975,37.35009601],[127.93754036,37.35022799],[127.9378774,37.35030927],[127.9382279,37.35033671],[127.93857841,37.35030927],[127.93891544,37.35022799],[127.93922605,37.35009601],[127.93949831,37.3499184],[127.93972174,37.34970197],[127.93988777,37.34945504],[127.93999001,37.34918712],[127.94002453,37.34890848]]]}"
6571240,"2019079","4213010700","42130004  ",강원도 원주시4,강원도 원주시 단구동(원주의료원사거리 부근),3,7,0,0,7,0,127.947826385181,37.332052772319,"{""type"":""Polygon"",""coordinates"":[[[127.94962302,37.33205277],[127.94958849,37.33177407],[127.94948626,37.33150608],[127.94932023,37.3312591],[127.94909679,37.33104262],[127.94882454,37.33086496],[127.94851393,37.33073294],[127.94817689,37.33065165],[127.94782639,37.3306242],[127.94747588,37.33065165],[127.94713884,37.33073294],[127.94682823,37.33086496],[127.94655598,37.33104262],[127.94633254,37.3312591],[127.94616651,37.33150608],[127.94606428,37.33177407],[127.94602975,37.33205277],[127.94606428,37.33233147],[127.94616651,37.33259946],[127.94633254,37.33284644],[127.94655598,37.33306291],[127.94682823,37.33324057],[127.94713884,37.33337258],[127.94747588,37.33345387],[127.94782639,37.33348132],[127.94817689,37.33345387],[127.94851393,37.33337258],[127.94882454,37.33324057],[127.94909679,37.33306291],[127.94932023,37.33284644],[127.94948626,37.33259946],[127.94958849,37.33233147],[127.94962302,37.33205277]]]}"
6571184,"2019079","4213010600","42130005  ",강원도 원주시5,강원도 원주시 명륜동(아울렛매장 부근),3,4,0,0,3,1,127.938697003765,37.340288673684,"{""type"":""Polygon"",""coordinates"":[[[127.94049363,37.34028867],[127.94045911,37.34001],[127.94035687,37.33974204],[127.94019085,37.33949509],[127.93996741,37.33927863],[127.93969516,37.33910099],[127.93938454,37.33896899],[127.93904751,37.3388877],[127.938697,37.33886025],[127.9383465,37.3388877],[127.93800946,37.33896899],[127.93769885,37.33910099],[127.93742659,37.33927863],[127.93720316,37.33949509],[127.93703713,37.33974204],[127.93693489,37.34001],[127.93690037,37.34028867],[127.93693489,37.34056734],[127.93703713,37.3408353],[127.93720316,37.34108225],[127.93742659,37.3412987],[127.93769885,37.34147634],[127.93800946,37.34160834],[127.9383465,37.34168962],[127.938697,37.34171707],[127.93904751,37.34168962],[127.93938454,37.34160834],[127.93969516,37.34147634],[127.93996741,37.3412987],[127.94019085,37.34108225],[127.94035687,37.3408353],[127.94045911,37.34056734],[127.94049363,37.34028867]]]}"
6571205,"2019079","4221010600","42210001  ",강원도 속초시1,강원도 속초시 교동(칼스베드모텔 부근),3,6,0,2,4,0,128.564405050454,38.206919745551,"{""type"":""Polygon"",""coordinates"":[[[128.56620168,38.20691975],[128.56616716,38.20664432],[128.56606492,38.20637949],[128.56589889,38.20613541],[128.56567546,38.20592147],[128.5654032,38.2057459],[128.56509259,38.20561544],[128.56475556,38.2055351],[128.56440505,38.20550797],[128.56405455,38.2055351],[128.56371751,38.20561544],[128.5634069,38.2057459],[128.56313464,38.20592147],[128.56291121,38.20613541],[128.56274518,38.20637949],[128.56264294,38.20664432],[128.56260842,38.20691975],[128.56264294,38.20719517],[128.56274518,38.20746],[128.56291121,38.20770407],[128.56313464,38.207918],[128.5634069,38.20809357],[128.56371751,38.20822403],[128.56405455,38.20830437],[128.56440505,38.20833149],[128.56475556,38.20830437],[128.56509259,38.20822403],[128.5654032,38.20809357],[128.56567546,38.207918],[128.56589889,38.20770407],[128.56606492,38.20746],[128.56616716,38.20719517],[128.56620168,38.20691975]]]}"
6571275,"2019079","4311131031","43111001  ",충청북도 청주시 상당구1,충청북도 청주시 상당구 낭성면(우리주유소 부근),4,6,1,2,3,0,127.553243347104,36.650142629480,"{""type"":""Polygon"",""coordinates"":[[[127.55503998,36.65014263],[127.55500546,36.64986142],[127.55490322,36.64959102],[127.55473719,36.64934181],[127.55451376,36.64912338],[127.5542415,36.64894412],[127.55393089,36.64881091],[127.55359385,36.64872888],[127.55324335,36.64870119],[127.55289284,36.64872888],[127.55255581,36.64881091],[127.55224519,36.64894412],[127.55197294,36.64912338],[127.5517495,36.64934181],[127.55158348,36.64959102],[127.55148124,36.64986142],[127.55144672,36.65014263],[127.55148124,36.65042384],[127.55158348,36.65069424],[127.5517495,36.65094344],[127.55197294,36.65116187],[127.55224519,36.65134112],[127.55255581,36.65147432],[127.55289284,36.65155635],[127.55324335,36.65158404],[127.55359385,36.65155635],[127.55393089,36.65147432],[127.5542415,36.65134112],[127.55451376,36.65116187],[127.55473719,36.65094344],[127.55490322,36.65069424],[127.55500546,36.65042384],[127.55503998,36.65014263]]]}"
6571277,"2019079","4413310200","44133001  ",충청남도 천안시 서북구1,충청남도 천안시 서북구 성정동(롯데마트성정점 부근),3,4,0,3,1,0,127.140538207174,36.826689427076,"{""type"":""Polygon"",""coordinates"":[[[127.14233484,36.82668943],[127.14230032,36.82640886],[127.14219808,36.82613908],[127.14203205,36.82589045],[127.14180862,36.82567252],[127.14153636,36.82549367],[127.14122575,36.82536077],[127.14088871,36.82527893],[127.14053821,36.8252513],[127.1401877,36.82527893],[127.13985067,36.82536077],[127.13954005,36.82549367],[127.1392678,36.82567252],[127.13904436,36.82589045],[127.13887834,36.82613908],[127.1387761,36.82640886],[127.13874158,36.82668943],[127.1387761,36.82696999],[127.13887834,36.82723977],[127.13904436,36.8274884],[127.1392678,36.82770632],[127.13954005,36.82788517],[127.13985067,36.82801806],[127.1401877,36.8280999],[127.14053821,36.82812753],[127.14088871,36.8280999],[127.14122575,36.82801806],[127.14153636,36.82788517],[127.14180862,36.82770632],[127.14203205,36.8274884],[127.14219808,36.82723977],[127.14230032,36.82696999],[127.14233484,36.82668943]]]}"
6571281,"2019079","4413310200","44133002  ",충청남도 천안시 서북구2,충청남도 천안시 서북구 성정동(봉정네거리 부근),3,5,0,0,5,0,127.143195068898,36.818647347598,"{""type"":""Polygon"",""coordinates"":[[[127.1449917,36.81864735],[127.14495718,36.81836675],[127.14485494,36.81809694],[127.14468891,36.81784828],[127.14446548,36.81763033],[127.14419322,36.81745146],[127.14388261,36.81731855],[127.14354557,36.8172367],[127.14319507,36.81720907],[127.14284456,36.8172367],[127.14250753,36.81731855],[127.14219691,36.81745146],[127.14192466,36.81763033],[127.14170123,36.81784828],[127.1415352,36.81809694],[127.14143296,36.81836675],[127.14139844,36.81864735],[127.14143296,36.81892794],[127.1415352,36.81919775],[127.14170123,36.8194464],[127.14192466,36.81966435],[127.14219691,36.81984321],[127.14250753,36.81997612],[127.14284456,36.82005797],[127.14319507,36.8200856],[127.14354557,36.82005797],[127.14388261,36.81997612],[127.14419322,36.81984321],[127.14446548,36.81966435],[127.14468891,36.8194464],[127.14485494,36.81919775],[127.14495718,36.81892794],[127.1449917,36.81864735]]]}"
6571194,"2019079","4427039029","44270001  ",충청남도 당진시1,충청남도 당진시 송산면( ),3,10,1,5,4,0,126.682801365692,36.944598448760,"{""type"":""Polygon"",""coordinates"":[[[126.684598,36.94459845],[126.68456347,36.94431832],[126.68446124,36.94404895],[126.68429521,36.9438007],[126.68407178,36.94358311],[126.68379952,36.94340453],[126.68348891,36.94327184],[126.68315187,36.94319013],[126.68280137,36.94316254],[126.68245086,36.94319013],[126.68211382,36.94327184],[126.68180321,36.94340453],[126.68153096,36.94358311],[126.68130752,36.9438007],[126.6811415,36.94404895],[126.68103926,36.94431832],[126.68100474,36.94459845],[126.68103926,36.94487858],[126.6811415,36.94514794],[126.68130752,36.94539619],[126.68153096,36.94561378],[126.68180321,36.94579234],[126.68211382,36.94592503],[126.68245086,36.94600674],[126.68280137,36.94603433],[126.68315187,36.94600674],[126.68348891,36.94592503],[126.68379952,36.94579234],[126.68407178,36.94561378],[126.68429521,36.94539619],[126.68446124,36.94514794],[126.68456347,36.94487858],[126.684598,36.94459845]]]}"
6571208,"2019079","4511111600","45111001  ",전라북도 전주시 완산구1,전라북도 전주시 완산구 다가동4가(대성농기계 부근),3,3,0,1,2,0,127.142730302862,35.822344296153,"{""type"":""Polygon"",""coordinates"":[[[127.14452693,35.8223443],[127.14449241,35.82206009],[127.14439017,35.82178681],[127.14422415,35.82153495],[127.14400071,35.8213142],[127.14372846,35.82113303],[127.14341784,35.8209984],[127.14308081,35.8209155],[127.1427303,35.82088751],[127.1423798,35.8209155],[127.14204276,35.8209984],[127.14173215,35.82113303],[127.14145989,35.8213142],[127.14123646,35.82153495],[127.14107043,35.82178681],[127.14096819,35.82206009],[127.14093367,35.8223443],[127.14096819,35.8226285],[127.14107043,35.82290178],[127.14123646,35.82315363],[127.14145989,35.82337438],[127.14173215,35.82355555],[127.14204276,35.82369017],[127.1423798,35.82377306],[127.1427303,35.82380105],[127.14308081,35.82377306],[127.14341784,35.82369017],[127.14372846,35.82355555],[127.14400071,35.82337438],[127.14422415,35.82315363],[127.14439017,35.82290178],[127.14449241,35.8226285],[127.14452693,35.8223443]]]}"
6571206,"2019079","4511313300","45113001  ",전라북도 전주시 덕진구1,전라북도 전주시 덕진구 팔복동4가(전주천교동단 부근),3,3,1,0,2,0,127.104366568863,35.870045581240,"{""type"":""Polygon"",""coordinates"":[[[127.1061632,35.87004558],[127.10612868,35.86976155],[127.10602644,35.86948843],[127.10586041,35.86923672],[127.10563698,35.8690161],[127.10536472,35.86883504],[127.10505411,35.8687005],[127.10471707,35.86861765],[127.10436657,35.86858967],[127.10401606,35.86861765],[127.10367903,35.8687005],[127.10336841,35.86883504],[127.10309616,35.8690161],[127.10287273,35.86923672],[127.1027067,35.86948843],[127.10260446,35.86976155],[127.10256994,35.87004558],[127.10260446,35.87032961],[127.1027067,35.87060273],[127.10287273,35.87085443],[127.10309616,35.87107505],[127.10336841,35.87125611],[127.10367903,35.87139064],[127.10401606,35.87147349],[127.10436657,35.87150146],[127.10471707,35.87147349],[127.10505411,35.87139064],[127.10536472,35.87125611],[127.10563698,35.87107505],[127.10586041,35.87085443],[127.10602644,35.87060273],[127.10612868,35.87032961],[127.1061632,35.87004558]]]}"
6571197,"2019079","4514013400","45140001  ",전라북도 익산시1,전라북도 익산시 부송동(익산아파트 부근),3,4,0,0,4,0,126.997872871237,35.955705069035,"{""type"":""Polygon"",""coordinates"":[[[126.9996695,35.95570507],[126.99963498,35.95542134],[126.99953274,35.95514852],[126.99936671,35.95489709],[126.99914328,35.9546767],[126.99887103,35.95449584],[126.99856041,35.95436144],[126.99822338,35.95427868],[126.99787287,35.95425074],[126.99752237,35.95427868],[126.99718533,35.95436144],[126.99687472,35.95449584],[126.99660246,35.9546767],[126.99637903,35.95489709],[126.996213,35.95514852],[126.99611076,35.95542134],[126.99607624,35.95570507],[126.99611076,35.95598879],[126.996213,35.95626161],[126.99637903,35.95651304],[126.99660246,35.95673342],[126.99687472,35.95691428],[126.99718533,35.95704867],[126.99752237,35.95713143],[126.99787287,35.95715938],[126.99822338,35.95713143],[126.99856041,35.95704867],[126.99887103,35.95691428],[126.99914328,35.95673342],[126.99936671,35.95651304],[126.99953274,35.95626161],[126.99963498,35.95598879],[126.9996695,35.95570507]]]}"
6571282,"2019079","4518010100","45180001  ",전라북도 정읍시1,전라북도 정읍시 수성동(시청삼거리 부근),3,6,0,0,6,0,126.856558182115,35.569118150583,"{""type"":""Polygon"",""coordinates"":[[[126.85835481,35.56911815],[126.85832029,35.56883304],[126.85821805,35.56855889],[126.85805203,35.56830623],[126.85782859,35.56808477],[126.85755634,35.56790303],[126.85724572,35.56776798],[126.85690869,35.56768481],[126.85655818,35.56765673],[126.85620768,35.56768481],[126.85587064,35.56776798],[126.85556003,35.56790303],[126.85528777,35.56808477],[126.85506434,35.56830623],[126.85489831,35.56855889],[126.85479607,35.56883304],[126.85476155,35.56911815],[126.85479607,35.56940326],[126.85489831,35.5696774],[126.85506434,35.56993006],[126.85528777,35.57015151],[126.85556003,35.57033326],[126.85587064,35.5704683],[126.85620768,35.57055146],[126.85655818,35.57057954],[126.85690869,35.57055146],[126.85724572,35.5704683],[126.85755634,35.57033326],[126.85782859,35.57015151],[126.85805203,35.56993006],[126.85821805,35.5696774],[126.85832029,35.56940326],[126.85835481,35.56911815]]]}"
6571195,"2019079","4521010400","45210001  ",전라북도 김제시1,전라북도 김제시 검산동(검산동삼거리 부근),3,7,0,1,6,0,126.912531588763,35.807459434406,"{""type"":""Polygon"",""coordinates"":[[[126.91432822,35.80745943],[126.9142937,35.80717518],[126.91419146,35.80690185],[126.91402543,35.80664994],[126.913802,35.80642914],[126.91352974,35.80624794],[126.91321913,35.80611329],[126.91288209,35.80603037],[126.91253159,35.80600238],[126.91218108,35.80603037],[126.91184405,35.80611329],[126.91153343,35.80624794],[126.91126118,35.80642914],[126.91103775,35.80664994],[126.91087172,35.80690185],[126.91076948,35.80717518],[126.91073496,35.80745943],[126.91076948,35.80774369],[126.91087172,35.80801702],[126.91103775,35.80826892],[126.91126118,35.80848971],[126.91153343,35.80867091],[126.91184405,35.80880556],[126.91218108,35.80888847],[126.91253159,35.80891647],[126.91288209,35.80888847],[126.91321913,35.80880556],[126.91352974,35.80867091],[126.913802,35.80848971],[126.91402543,35.80826892],[126.91419146,35.80801702],[126.9142937,35.80774369],[126.91432822,35.80745943]]]}"
6571248,"2019079","4611010200","46110001  ",전라남도 목포시1,전라남도 목포시 산정동(백년로산정안길 부근),4,6,0,0,5,1,126.391358480311,34.798960983364,"{""type"":""Polygon"",""coordinates"":[[[126.39315511,34.79896098],[126.39312059,34.79867316],[126.39301835,34.7983964],[126.39285232,34.79814134],[126.39262889,34.79791777],[126.39235663,34.79773429],[126.39204602,34.79759795],[126.39170899,34.797514],[126.39135848,34.79748565],[126.39100798,34.797514],[126.39067094,34.79759795],[126.39036033,34.79773429],[126.39008807,34.79791777],[126.38986464,34.79814134],[126.38969861,34.7983964],[126.38959637,34.79867316],[126.38956185,34.79896098],[126.38959637,34.7992488],[126.38969861,34.79952556],[126.38986464,34.79978062],[126.39008807,34.80000419],[126.39036033,34.80018766],[126.39067094,34.80032399],[126.39100798,34.80040794],[126.39135848,34.80043629],[126.39170899,34.80040794],[126.39204602,34.80032399],[126.39235663,34.80018766],[126.39262889,34.80000419],[126.39285232,34.79978062],[126.39301835,34.79952556],[126.39312059,34.7992488],[126.39315511,34.79896098]]]}"
6571294,"2019079","4611015800","46110002  ",전라남도 목포시2,전라남도 목포시 상동(늘기쁜길비파나무1길 부근),4,5,0,0,5,0,126.423724372083,34.806168275247,"{""type"":""Polygon"",""coordinates"":[[[126.425521,34.80616828],[126.42548648,34.80588048],[126.42538424,34.80560374],[126.42521822,34.8053487],[126.42499478,34.80512515],[126.42472253,34.80494169],[126.42441191,34.80480536],[126.42407488,34.80472142],[126.42372437,34.80469307],[126.42337387,34.80472142],[126.42303683,34.80480536],[126.42272622,34.80494169],[126.42245396,34.80512515],[126.42223053,34.8053487],[126.4220645,34.80560374],[126.42196226,34.80588048],[126.42192774,34.80616828],[126.42196226,34.80645607],[126.4220645,34.8067328],[126.42223053,34.80698784],[126.42245396,34.80721139],[126.42272622,34.80739484],[126.42303683,34.80753116],[126.42337387,34.80761511],[126.42372437,34.80764345],[126.42407488,34.80761511],[126.42441191,34.80753116],[126.42472253,34.80739484],[126.42499478,34.80721139],[126.42521822,34.80698784],[126.42538424,34.8067328],[126.42548648,34.80645607],[126.425521,34.80616828]]]}"
6571247,"2019079","4611015800","46110003  ",전라남도 목포시3,전라남도 목포시 상동(SK텔레콤 부근),3,4,0,0,4,0,126.429057033456,34.803908242073,"{""type"":""Polygon"",""coordinates"":[[[126.43085366,34.80390824],[126.43081914,34.80362044],[126.4307169,34.80334369],[126.43055088,34.80308864],[126.43032744,34.80286509],[126.43005519,34.80268162],[126.42974457,34.80254529],[126.42940754,34.80246134],[126.42905703,34.802433],[126.42870653,34.80246134],[126.42836949,34.80254529],[126.42805888,34.80268162],[126.42778662,34.80286509],[126.42756319,34.80308864],[126.42739716,34.80334369],[126.42729492,34.80362044],[126.4272604,34.80390824],[126.42729492,34.80419605],[126.42739716,34.80447279],[126.42756319,34.80472783],[126.42778662,34.80495138],[126.42805888,34.80513484],[126.42836949,34.80527117],[126.42870653,34.80535512],[126.42905703,34.80538346],[126.42940754,34.80535512],[126.42974457,34.80527117],[126.43005519,34.80513484],[126.43032744,34.80495138],[126.43055088,34.80472783],[126.4307169,34.80447279],[126.43081914,34.80419605],[126.43085366,34.80390824]]]}"
6571227,"2019079","4615011100","46150001  ",전라남도 순천시1,전라남도 순천시 조곡동(이수전앞 부근),3,6,0,6,0,0,127.502956991373,34.948284313371,"{""type"":""Polygon"",""coordinates"":[[[127.50475362,34.94828431],[127.5047191,34.94799701],[127.50461686,34.94772076],[127.50445084,34.94746615],[127.5042274,34.94724299],[127.50395515,34.94705985],[127.50364453,34.94692376],[127.5033075,34.94683995],[127.50295699,34.94681166],[127.50260649,34.94683995],[127.50226945,34.94692376],[127.50195884,34.94705985],[127.50168658,34.94724299],[127.50146315,34.94746615],[127.50129712,34.94772076],[127.50119488,34.94799701],[127.50116036,34.94828431],[127.50119488,34.94857161],[127.50129712,34.94884787],[127.50146315,34.94910247],[127.50168658,34.94932562],[127.50195884,34.94950876],[127.50226945,34.94964485],[127.50260649,34.94972865],[127.50295699,34.94975694],[127.5033075,34.94972865],[127.50364453,34.94964485],[127.50395515,34.94950876],[127.5042274,34.94932562],[127.50445084,34.94910247],[127.50461686,34.94884787],[127.5047191,34.94857161],[127.50475362,34.94828431]]]}"
6571285,"2019079","4679034000","46790001  ",전라남도 화순군1,전라남도 화순군 이양면(장범루향토문화유산제14호 부근),3,15,0,1,14,0,126.995689850607,34.896956951003,"{""type"":""Polygon"",""coordinates"":[[[126.99748648,34.89695695],[126.99745196,34.89666947],[126.99734972,34.89639304],[126.99718369,34.89613828],[126.99696026,34.89591498],[126.99668801,34.89573172],[126.99637739,34.89559554],[126.99604036,34.89551169],[126.99568985,34.89548337],[126.99533935,34.89551169],[126.99500231,34.89559554],[126.9946917,34.89573172],[126.99441944,34.89591498],[126.99419601,34.89613828],[126.99402998,34.89639304],[126.99392774,34.89666947],[126.99389322,34.89695695],[126.99392774,34.89724443],[126.99402998,34.89752086],[126.99419601,34.89777562],[126.99441944,34.89799891],[126.9946917,34.89818217],[126.99500231,34.89831834],[126.99533935,34.89840219],[126.99568985,34.8984305],[126.99604036,34.89840219],[126.99637739,34.89831834],[126.99668801,34.89818217],[126.99696026,34.89799891],[126.99718369,34.89777562],[126.99734972,34.89752086],[126.99745196,34.89724443],[126.99748648,34.89695695]]]}"
